Entry,Region,Start,End,domain name
Q59EA3,Domain,196,279,CA
Q59EA3,Domain,303,394,CA
Q59EA3,Domain,416,500,CA
Q59EA3,Domain,523,606,CA
B4DMA7,Domain,59,140,CA
B4DMA7,Domain,164,249,CA
B4DMA7,Domain,273,365,CA
B4DMA7,Domain,388,469,CA
B4DMA7,Domain,496,583,CA
A8K0L9,Domain,85,166,CA
A8K0L9,Domain,190,275,CA
A8K0L9,Domain,299,393,CA
A8K0L9,Domain,416,497,CA
A8K0L9,Domain,520,607,CA
B4DTP0,Domain,20,112,CA
B4DTP0,Domain,134,218,CA
B4DTP0,Domain,241,324,CA
D3DSM0,Domain,24,74,PSI
D3DSM0,Domain,32,390,INB
D3DSM0,Domain,565,643,Integrin_B_tail
D3DSM0,Domain,667,712,Integrin_b_cyt
A8K0L1,Domain,67,148,CA
A8K0L1,Domain,172,257,CA
A8K0L1,Domain,281,369,CA
A8K0L1,Domain,396,477,CA
L7RXH0,Repeat,32,98,FG-GAP
L7RXH0,Repeat,109,170,FG-GAP
L7RXH0,Repeat,173,225,FG-GAP
L7RXH0,Repeat,237,291,FG-GAP
L7RXH0,Repeat,292,357,FG-GAP
L7RXH0,Repeat,358,415,FG-GAP
L7RXH0,Repeat,419,482,FG-GAP
L7RXH0,Domain,467,914,Integrin_alpha2
Q59EQ1,Domain,78,159,CA
Q59EQ1,Domain,183,268,CA
Q59EQ1,Domain,292,384,CA
Q59EQ1,Domain,407,488,CA
Q59EQ1,Domain,515,602,CA
A0A024R8K7,Domain,1129,1218,Fibronectin type-III
A0A024R8K7,Domain,1222,1321,Fibronectin type-III
A0A024R8K7,Domain,1460,1555,Fibronectin type-III
A0A024R8K7,Domain,1573,1669,Fibronectin type-III
B4DFP0,Domain,1,79,CA
B4DFP0,Domain,102,189,CA
J3KRI5,Domain,84,165,CA
J3KRI5,Domain,189,274,CA
J3KRI5,Domain,298,390,CA
J3KRI5,Domain,413,494,CA
J3KRI5,Domain,517,604,CA
B2RCN5,Domain,30,121,Cadherin_pro
B2RCN5,Domain,190,275,CA
B2RCN5,Domain,299,390,CA
B2RCN5,Domain,413,506,CA
B2RCN5,Domain,529,613,CA
B2RCN5,Domain,633,718,CA
Q9NR97,Repeat,126,147,LRR 1
Q9NR97,Repeat,148,168,LRR 2
Q9NR97,Repeat,171,193,LRR 3
Q9NR97,Repeat,202,223,LRR 4
Q9NR97,Repeat,224,244,LRR 5
Q9NR97,Repeat,247,268,LRR 6
Q9NR97,Repeat,288,309,LRR 7
Q9NR97,Repeat,312,334,LRR 8
Q9NR97,Repeat,338,360,LRR 9
Q9NR97,Repeat,368,389,LRR 10
Q9NR97,Repeat,395,416,LRR 11
Q9NR97,Repeat,419,440,LRR 12
Q9NR97,Repeat,482,503,LRR 13
Q9NR97,Repeat,506,527,LRR 14
Q9NR97,Repeat,531,551,LRR 15
Q9NR97,Repeat,555,577,LRR 16
Q9NR97,Repeat,585,606,LRR 17
Q9NR97,Repeat,609,630,LRR 18
Q9NR97,Repeat,640,661,LRR 19
Q9NR97,Repeat,665,685,LRR 20
Q9NR97,Repeat,689,710,LRR 21
Q9NR97,Repeat,713,734,LRR 22
Q9NR97,Repeat,737,758,LRR 23
Q9NR97,Domain,772,824,LRRCT
Q9NR97,Domain,878,1025,TIR
Q02846,Domain,525,808,Protein kinase
Q02846,Domain,880,1010,Guanylate cyclase
Q9NY15,Domain,110,148,EGF-like 1
Q9NY15,Domain,156,193,EGF-like 2
Q9NY15,Domain,195,229,EGF-like 3
Q9NY15,Domain,232,271,EGF-like 4
Q9NY15,Domain,356,494,FAS1 1
Q9NY15,Domain,506,641,FAS1 2
Q9NY15,Domain,728,768,EGF-like 5
Q9NY15,Domain,818,858,EGF-like 6
Q9NY15,Domain,861,903,EGF-like 7
Q9NY15,Domain,904,946,EGF-like 8
Q9NY15,Domain,947,986,EGF-like 9
Q9NY15,Domain,988,1118,FAS1 3
Q9NY15,Domain,1128,1253,FAS1 4
Q9NY15,Domain,1327,1392,Laminin EGF-like 1
Q9NY15,Domain,1416,1454,EGF-like 10
Q9NY15,Domain,1455,1496,EGF-like 11
Q9NY15,Domain,1497,1539,EGF-like 12
Q9NY15,Domain,1540,1582,EGF-like 13
Q9NY15,Domain,1582,1708,FAS1 5
Q9NY15,Domain,1724,1864,FAS1 6
Q9NY15,Domain,1966,2031,Laminin EGF-like 2
Q9NY15,Domain,2056,2090,EGF-like 14
Q9NY15,Domain,2091,2131,EGF-like 15
Q9NY15,Domain,2132,2174,EGF-like 16
Q9NY15,Domain,2206,2301,Link
Q9NY15,Domain,2322,2459,FAS1 7
Q06418,Domain,41,128,Ig-like C2-type 1
Q06418,Domain,139,220,Ig-like C2-type 2
Q06418,Domain,227,320,Fibronectin type-III 1
Q06418,Domain,325,416,Fibronectin type-III 2
Q06418,Domain,518,790,Protein kinase
L7RSL3,Domain,32,107,Ig-like
L7RSL3,Domain,230,327,Ig-like
L7RSL3,Domain,349,404,Ig-like
L7RSL3,Domain,428,553,Ig-like
L7RSL3,Domain,556,654,Ig-like
L7RSL3,Domain,661,747,Ig-like
L7RSL3,Domain,827,1158,Protein kinase
H3BUU9,Domain,55,140,CA
H3BUU9,Domain,164,256,CA
H3BUU9,Domain,279,360,CA
H3BUU9,Domain,387,474,CA
Q4VAI4,Domain,68,149,CA
Q4VAI4,Domain,173,256,CA
Q4VAI4,Domain,280,371,CA
Q4VAI4,Domain,378,461,CA
Q59GD1,Domain,63,149,CA
Q59GD1,Domain,173,258,CA
Q59GD1,Domain,282,363,CA
Q59GD1,Domain,387,468,CA
Q59GD1,Domain,492,578,CA
Q59GD1,Domain,609,687,CA
D3XNU5,Domain,27,116,Cadherin_pro
D3XNU5,Domain,177,260,CA
D3XNU5,Domain,284,373,CA
D3XNU5,Domain,396,485,CA
D3XNU5,Domain,508,593,CA
Q59H01,Domain,8,94,CA
Q59H01,Domain,118,203,CA
Q59H01,Domain,227,308,CA
Q59H01,Domain,332,413,CA
Q59H01,Domain,437,523,CA
Q59H01,Domain,554,632,CA
B4DU18,Domain,68,149,CA
B4DU18,Domain,150,222,CA
B4DU18,Domain,246,337,CA
B4DU18,Domain,359,443,CA
B4DU18,Domain,466,549,CA
B3KRT0,Domain,16,97,CA
B3KRT0,Domain,120,207,CA
A9X9L0,Domain,31,113,Cadherin_pro
A9X9L0,Domain,156,241,CA
A9X9L0,Domain,265,353,CA
A9X9L0,Domain,376,470,CA
A9X9L0,Domain,493,575,CA
A9X9L0,Domain,594,676,CA
C9JA99,Domain,45,131,CA
C9JA99,Domain,155,240,CA
C9JA99,Domain,264,348,CA
C9JA99,Domain,372,453,CA
C9JA99,Domain,477,563,CA
C9JA99,Domain,594,676,CA
Q63HM4,Domain,13,98,CA
Q63HM4,Domain,122,210,CA
Q63HM4,Domain,233,327,CA
Q63HM4,Domain,350,432,CA
Q63HM4,Domain,451,533,CA
Q59H32,Domain,48,160,CA
Q59H32,Domain,184,269,CA
Q59H32,Domain,293,374,CA
Q59H32,Domain,398,479,CA
Q59H32,Domain,503,589,CA
Q59H32,Domain,620,698,CA
A0A140VJM0,Repeat,38,103,FG-GAP
A0A140VJM0,Repeat,110,171,FG-GAP
A0A140VJM0,Repeat,185,235,FG-GAP
A0A140VJM0,Repeat,236,292,FG-GAP
A0A140VJM0,Repeat,293,354,FG-GAP
A0A140VJM0,Repeat,356,411,FG-GAP
A0A140VJM0,Repeat,415,477,FG-GAP
A0A140VJM0,Domain,462,916,Integrin_alpha2
D3DPA4,Domain,178,207,GS
D3DPA4,Domain,208,502,Protein kinase
X6R3Y6,Domain,84,165,CA
X6R3Y6,Domain,189,274,CA
X6R3Y6,Domain,298,390,CA
X6R3Y6,Domain,413,494,CA
X6R3Y6,Domain,517,604,CA
A0A087WX99,Domain,96,181,CA
A0A087WX99,Domain,205,296,CA
A0A087WX99,Domain,319,412,CA
A0A087WX99,Domain,435,519,CA
A0A087WX99,Domain,539,624,CA
H3BN02,Repeat,23,78,FG-GAP
H3BN02,Repeat,79,138,FG-GAP
H3BN02,Domain,151,329,VWFA
H3BN02,Repeat,340,391,FG-GAP
H3BN02,Repeat,392,443,FG-GAP
H3BN02,Repeat,444,504,FG-GAP
H3BN02,Repeat,507,565,FG-GAP
H3BN02,Repeat,570,630,FG-GAP
A0A0U2N547,Domain,212,308,Ig-like
A0A0U2N547,Domain,585,932,Protein kinase
A0A384P5C6,Domain,177,221,DSL
A0A384P5C6,Domain,255,286,EGF-like
A0A384P5C6,Domain,288,326,EGF-like
A0A384P5C6,Domain,328,364,EGF-like
A0A384P5C6,Domain,366,403,EGF-like
A0A384P5C6,Domain,405,441,EGF-like
A0A384P5C6,Domain,443,479,EGF-like
A0A384P5C6,Domain,481,517,EGF-like
Q59H35,Domain,62,148,CA
Q59H35,Domain,172,257,CA
Q59H35,Domain,281,365,CA
Q59H35,Domain,389,470,CA
Q59H35,Domain,494,580,CA
Q59H35,Domain,611,693,CA
A0A024RC29,Domain,31,113,Cadherin_pro
A0A024RC29,Domain,156,241,CA
A0A024RC29,Domain,265,353,CA
A0A024RC29,Domain,376,470,CA
A0A024RC29,Domain,493,575,CA
A0A024RC29,Domain,594,676,CA
A0A024RC42,Domain,31,123,Cadherin_pro
A0A024RC42,Domain,182,265,CA
A0A024RC42,Domain,289,380,CA
A0A024RC42,Domain,403,496,CA
A0A024RC42,Domain,519,603,CA
A0A024RC42,Domain,623,708,CA
D2JYI1,Domain,269,569,Protein kinase
X5D8X5,Domain,77,158,CA
X5D8X5,Domain,182,267,CA
X5D8X5,Domain,291,383,CA
X5D8X5,Domain,406,487,CA
X5D8X5,Domain,510,594,CA
Q9UII7,Domain,27,116,Cadherin_pro
Q9UII7,Domain,177,260,CA
Q9UII7,Domain,284,373,CA
Q9UII7,Domain,396,504,CA
Q9UII7,Domain,527,612,CA
A0A024R8T0,Domain,1129,1218,Fibronectin type-III
A0A024R8T0,Domain,1222,1321,Fibronectin type-III
A0A024R8T0,Domain,1530,1625,Fibronectin type-III
A0A024R8T0,Domain,1643,1739,Fibronectin type-III
A0A024R2B2,Domain,70,151,CA
A0A024R2B2,Domain,175,260,CA
A0A024R2B2,Domain,284,376,CA
A0A024R2B2,Domain,399,480,CA
A0A024R2B2,Domain,503,590,CA
A3QNQ0,Domain,244,544,Protein kinase
B4DLJ5,Domain,31,113,Cadherin_pro
B4DLJ5,Domain,169,254,CA
B4DLJ5,Domain,278,366,CA
B4DLJ5,Domain,389,481,CA
B4DLJ5,Domain,504,586,CA
B4DLJ5,Domain,605,687,CA
P34925,Domain,66,194,WIF
P34925,Domain,330,603,Protein kinase
Q5DID0,Domain,33,106,EMI
Q5DID0,Domain,114,158,WAP
Q5DID0,Domain,264,313,EGF-like 1
Q5DID0,Domain,314,398,Fibronectin type-III 1
Q5DID0,Domain,396,510,SEA 1
Q5DID0,Domain,507,552,EGF-like 2
Q5DID0,Domain,702,791,Fibronectin type-III 2
Q5DID0,Domain,788,900,SEA 2
Q5DID0,Domain,897,938,EGF-like 3
Q5DID0,Domain,992,1235,ZP
Q9Y336,Domain,20,140,Ig-like V-type
Q9Y336,Domain,146,229,Ig-like C2-type 1
Q9Y336,Domain,236,336,Ig-like C2-type 2
Q8IW00,Domain,24,155,Ig-like
Q9H7M9,Domain,33,168,Ig-like V-type
P60852,Domain,234,274,P-type
P60852,Domain,279,553,ZP
Q05996,Domain,371,637,ZP
Q96KV6,Domain,28,139,Ig-like V-type
Q96KV6,Domain,281,474,B30.2/SPRY
Q9NR16,Domain,48,148,SRCR 1
Q9NR16,Domain,155,255,SRCR 2
Q9NR16,Domain,262,362,SRCR 3
Q9NR16,Domain,369,469,SRCR 4
Q9NR16,Domain,476,576,SRCR 5
Q9NR16,Domain,583,683,SRCR 6
Q9NR16,Domain,690,790,SRCR 7
Q9NR16,Domain,795,895,SRCR 8
Q9NR16,Domain,900,1000,SRCR 9
Q9NR16,Domain,1036,1136,SRCR 10
Q9NR16,Domain,1141,1243,SRCR 11
Q9NR16,Domain,1246,1346,SRCR 12
P51693,Domain,50,212,E1
P51693,Domain,293,484,E2
Q9BZ76,Domain,31,177,F5/8 type C
Q9BZ76,Domain,183,364,Laminin G-like 1
Q9BZ76,Domain,370,545,Laminin G-like 2
Q9BZ76,Domain,551,583,EGF-like 1
Q9BZ76,Domain,584,792,Fibrinogen C-terminal
Q9BZ76,Domain,793,958,Laminin G-like 3
Q9BZ76,Domain,962,996,EGF-like 2
Q9BZ76,Domain,1015,1203,Laminin G-like 4
Q9HCU0,Domain,30,156,C-type lectin
Q9HCU0,Domain,162,232,Sushi
Q9HCU0,Domain,312,351,EGF-like
Q9H4D0,Domain,44,160,Cadherin 1
Q9H4D0,Domain,161,280,Cadherin 2
P78357,Domain,25,168,F5/8 type C
P78357,Domain,203,355,Laminin G-like 1
P78357,Domain,389,538,Laminin G-like 2
P78357,Domain,540,577,EGF-like 1
P78357,Domain,576,795,Fibrinogen C-terminal
P78357,Domain,813,956,Laminin G-like 3
P78357,Domain,957,996,EGF-like 2
P78357,Domain,1088,1250,Laminin G-like 4
P09958,Domain,121,435,Peptidase S8
P09958,Domain,444,576,P/Homo B
P09958,Repeat,577,620,FU 1
P09958,Repeat,638,681,FU 2
Q86T13,Domain,33,173,C-type lectin
Q86T13,Domain,245,287,EGF-like
O94985,Domain,38,164,Cadherin 1
O94985,Domain,165,265,Cadherin 2
Q9BQT9,Domain,29,145,Cadherin 1
Q9BQT9,Domain,146,246,Cadherin 2
P36888,Domain,253,343,Ig-like C2-type
P36888,Domain,610,943,Protein kinase
Q06481,Domain,46,205,E1
Q06481,Domain,306,364,BPTI/Kunitz inhibitor
Q06481,Domain,373,564,E2
Q9C0A0,Domain,31,177,F5/8 type C
Q9C0A0,Domain,212,364,Laminin G-like 1
Q9C0A0,Domain,398,547,Laminin G-like 2
Q9C0A0,Domain,549,586,EGF-like 1
Q9C0A0,Domain,587,792,Fibrinogen C-terminal
Q9C0A0,Domain,793,957,Laminin G-like 3
Q9C0A0,Domain,958,997,EGF-like 2
Q9C0A0,Domain,1046,1202,Laminin G-like 4
P17927,Domain,42,101,Sushi 1
P17927,Domain,102,163,Sushi 2
P17927,Domain,164,234,Sushi 3
P17927,Domain,236,295,Sushi 4
P17927,Domain,295,355,Sushi 5
P17927,Domain,356,418,Sushi 6
P17927,Domain,419,489,Sushi 7
P17927,Domain,491,551,Sushi 8
P17927,Domain,552,613,Sushi 9
P17927,Domain,614,684,Sushi 10
P17927,Domain,686,745,Sushi 11
P17927,Domain,745,805,Sushi 12
P17927,Domain,806,868,Sushi 13
P17927,Domain,869,939,Sushi 14
P17927,Domain,941,1001,Sushi 15
P17927,Domain,1002,1063,Sushi 16
P17927,Domain,1064,1134,Sushi 17
P17927,Domain,1136,1195,Sushi 18
P17927,Domain,1195,1255,Sushi 19
P17927,Domain,1256,1318,Sushi 20
P17927,Domain,1319,1389,Sushi 21
P17927,Domain,1394,1454,Sushi 22
P17927,Domain,1455,1516,Sushi 23
P17927,Domain,1517,1587,Sushi 24
P17927,Domain,1589,1648,Sushi 25
P17927,Domain,1648,1708,Sushi 26
P17927,Domain,1709,1771,Sushi 27
P17927,Domain,1772,1842,Sushi 28
P17927,Domain,1846,1906,Sushi 29
P17927,Domain,1907,1967,Sushi 30
P20023,Domain,21,84,Sushi 1
P20023,Domain,89,148,Sushi 2
P20023,Domain,152,212,Sushi 3
P20023,Domain,213,273,Sushi 4
P20023,Domain,274,344,Sushi 5
P20023,Domain,349,408,Sushi 6
P20023,Domain,409,468,Sushi 7
P20023,Domain,469,524,Sushi 8
P20023,Domain,525,595,Sushi 9
P20023,Domain,600,659,Sushi 10
P20023,Domain,660,716,Sushi 11
P20023,Domain,717,781,Sushi 12
P20023,Domain,786,845,Sushi 13
P20023,Domain,849,909,Sushi 14
P20023,Domain,910,970,Sushi 15
Q9Y6N8,Domain,55,160,Cadherin 1
Q9Y6N8,Domain,161,269,Cadherin 2
Q9Y6N8,Domain,270,384,Cadherin 3
Q9Y6N8,Domain,385,487,Cadherin 4
Q9Y6N8,Domain,488,606,Cadherin 5
Q9UJ99,Domain,64,168,Cadherin 1
Q9UJ99,Domain,169,277,Cadherin 2
Q9UJ99,Domain,278,394,Cadherin 3
Q9UJ99,Domain,395,498,Cadherin 4
Q9UJ99,Domain,499,616,Cadherin 5
P19021,Repeat,498,541,NHL 1
P19021,Repeat,567,608,NHL 2
P19021,Repeat,617,662,NHL 3
P19021,Repeat,670,714,NHL 4
P19021,Repeat,766,809,NHL 5
Q86WK7,Domain,25,61,LRRNT
Q86WK7,Repeat,62,83,LRR 1
Q86WK7,Repeat,86,107,LRR 2
Q86WK7,Repeat,110,133,LRR 3
Q86WK7,Repeat,134,155,LRR 4
Q86WK7,Repeat,158,178,LRR 5
Q86WK7,Repeat,184,207,LRR 6
Q86WK7,Domain,219,275,LRRCT
Q86WK7,Domain,277,370,Ig-like C2-type
Q13444,Domain,213,414,Peptidase M12B
Q13444,Domain,421,508,Disintegrin
Q13444,Domain,657,685,EGF-like
Q04771,Domain,178,207,GS
Q04771,Domain,208,502,Protein kinase
O95727,Domain,18,114,Ig-like V-type
O95727,Domain,118,210,Ig-like C2-type
Q9Y5Z0,Domain,92,429,Peptidase A1
Q8N3J6,Domain,27,119,Ig-like V-type
Q8N3J6,Domain,127,219,Ig-like C2-type 1
Q8N3J6,Domain,227,312,Ig-like C2-type 2
A6H8M9,Domain,237,338,Cadherin 1
A6H8M9,Domain,339,449,Cadherin 2
A6H8M9,Domain,444,554,Cadherin 3
A6H8M9,Domain,551,674,Cadherin 4
O95185,Domain,62,159,Ig-like
O95185,Domain,161,256,Ig-like C2-type
O95185,Domain,260,314,TSP type-1 1
O95185,Domain,316,368,TSP type-1 2
O95185,Domain,530,673,ZU5
O95185,Domain,850,929,Death
Q96J42,Domain,153,296,Thioredoxin
Q5T2D2,Domain,20,121,Ig-like V-type
P43627,Domain,42,107,Ig-like C2-type 1
P43627,Domain,142,205,Ig-like C2-type 2
P29376,Domain,510,786,Protein kinase
O60449,Domain,33,156,Ricin B-type lectin
O60449,Domain,164,211,Fibronectin type-II
O60449,Domain,225,341,C-type lectin 1
O60449,Domain,368,486,C-type lectin 2
O60449,Domain,493,625,C-type lectin 3
O60449,Domain,652,778,C-type lectin 4
O60449,Domain,818,931,C-type lectin 5
O60449,Domain,958,1091,C-type lectin 6
O60449,Domain,1110,1222,C-type lectin 7
O60449,Domain,1251,1374,C-type lectin 8
O60449,Domain,1401,1513,C-type lectin 9
O60449,Domain,1542,1661,C-type lectin 10
Q9Y5H5,Domain,30,133,Cadherin 1
Q9Y5H5,Domain,134,242,Cadherin 2
Q9Y5H5,Domain,243,350,Cadherin 3
Q9Y5H5,Domain,351,455,Cadherin 4
Q9Y5H5,Domain,456,565,Cadherin 5
Q9Y5H5,Domain,588,678,Cadherin 6
Q9Y5H5,Repeat,734,737,PXXP 1
Q9Y5H5,Repeat,799,802,PXXP 2
Q9Y5H5,Repeat,832,835,PXXP 3
Q9Y5H5,Repeat,873,876,PXXP 4
Q9Y5H5,Repeat,891,894,PXXP 5
O60486,Domain,35,452,Sema
Q96LA5,Domain,20,98,Ig-like C2-type 1
Q96LA5,Domain,109,187,Ig-like C2-type 2
Q96LA5,Domain,201,290,Ig-like C2-type 3
Q96LA5,Domain,300,387,Ig-like C2-type 4
Q96RD9,Domain,23,101,Ig-like C2-type 1
Q96RD9,Domain,188,271,Ig-like C2-type 2
Q96RD9,Domain,287,374,Ig-like C2-type 3
Q96RD9,Domain,380,463,Ig-like C2-type 4
Q96RD9,Domain,473,556,Ig-like C2-type 5
Q96RD9,Domain,566,651,Ig-like C2-type 6
Q96RD9,Domain,659,744,Ig-like C2-type 7
Q96RD9,Domain,752,834,Ig-like C2-type 8
O14669,Domain,50,96,Gla
Q6UXZ0,Domain,30,114,Ig-like C2-type 1
Q6UXZ0,Domain,122,207,Ig-like C2-type 2
Q96BF3,Domain,23,129,Ig-like
Q9P1W8,Domain,29,137,Ig-like V-type
Q9P1W8,Domain,146,245,Ig-like C1-type 1
Q9P1W8,Domain,252,340,Ig-like C1-type 2
Q9H156,Repeat,63,84,LRR 1
Q9H156,Repeat,87,108,LRR 2
Q9H156,Repeat,111,132,LRR 3
Q9H156,Repeat,135,156,LRR 4
Q9H156,Repeat,159,180,LRR 5
Q9H156,Repeat,182,203,LRR 6
Q9H156,Domain,216,265,LRRCT 1
Q9H156,Domain,331,373,LRRNT
Q9H156,Repeat,376,397,LRR 7
Q9H156,Repeat,400,421,LRR 8
Q9H156,Repeat,424,445,LRR 9
Q9H156,Repeat,448,469,LRR 10
Q9H156,Repeat,472,493,LRR 11
Q9H156,Repeat,495,516,LRR 12
Q9H156,Domain,529,580,LRRCT 2
Q13445,Domain,43,125,GOLD
Q9BVK6,Domain,47,145,GOLD
O14668,Domain,21,66,Gla
Q86YD3,Domain,30,123,Ig-like
Q8WXI7,Repeat,12067,12223,1
Q8WXI7,Domain,12072,12193,SEA 1
Q8WXI7,Repeat,12224,12381,2
Q8WXI7,Domain,12228,12349,SEA 2
Q8WXI7,Repeat,12382,12537,3
Q8WXI7,Domain,12386,12507,SEA 3
Q8WXI7,Repeat,12538,12692,4
Q8WXI7,Domain,12542,12663,SEA 4
Q8WXI7,Repeat,12693,12848,5
Q8WXI7,Domain,12697,12818,SEA 5
Q8WXI7,Repeat,12849,13004,6
Q8WXI7,Domain,12853,12974,SEA 6
Q8WXI7,Repeat,13005,13160,7
Q8WXI7,Domain,13009,13130,SEA 7
Q8WXI7,Repeat,13161,13316,8
Q8WXI7,Domain,13165,13286,SEA 8
Q8WXI7,Repeat,13317,13472,9
Q8WXI7,Domain,13321,13442,SEA 9
Q8WXI7,Repeat,13473,13628,10
Q8WXI7,Domain,13477,13598,SEA 10
Q8WXI7,Repeat,13629,13784,11
Q8WXI7,Domain,13633,13754,SEA 11
Q8WXI7,Repeat,13785,13939,12
Q8WXI7,Domain,13789,13909,SEA 12
Q8WXI7,Domain,13922,14043,SEA 13
Q8WXI7,Domain,14073,14193,SEA 14
Q8WXI7,Domain,14198,14309,SEA 15
Q8WXI7,Domain,14319,14438,SEA 16
Q9HCK4,Domain,31,127,Ig-like C2-type 1
Q9HCK4,Domain,133,220,Ig-like C2-type 2
Q9HCK4,Domain,225,309,Ig-like C2-type 3
Q9HCK4,Domain,314,409,Ig-like C2-type 4
Q9HCK4,Domain,418,504,Ig-like C2-type 5
Q9HCK4,Domain,524,618,Fibronectin type-III 1
Q9HCK4,Domain,637,735,Fibronectin type-III 2
Q9HCK4,Domain,739,836,Fibronectin type-III 3
P40200,Domain,38,125,Ig-like V-type 1
P40200,Domain,156,238,Ig-like V-type 2
P40200,Domain,269,375,Ig-like C2-type
Q8N3G9,Domain,147,233,PKD
A8MXK1,Domain,37,139,Ig-like C2-type
Q13308,Domain,31,120,Ig-like C2-type 1
Q13308,Domain,128,218,Ig-like C2-type 2
Q13308,Domain,225,317,Ig-like C2-type 3
Q13308,Domain,309,407,Ig-like C2-type 4
Q13308,Domain,412,497,Ig-like C2-type 5
Q13308,Domain,503,586,Ig-like C2-type 6
Q13308,Domain,578,680,Ig-like C2-type 7
Q13308,Domain,796,1066,Protein kinase
Q9C0C4,Domain,30,497,Sema
Q9C0C4,Domain,499,551,PSI
Q9C0C4,Domain,556,644,Ig-like C2-type
Q9NTN9,Domain,35,505,Sema
Q9NTN9,Domain,507,558,PSI
Q9NTN9,Domain,567,649,Ig-like C2-type
Q9Y4C0,Domain,28,202,Laminin G-like 1
Q9Y4C0,Domain,198,235,EGF-like 1
Q9Y4C0,Domain,258,440,Laminin G-like 2
Q9Y4C0,Domain,447,639,Laminin G-like 3
Q9Y4C0,Domain,643,680,EGF-like 2
Q9Y4C0,Domain,685,857,Laminin G-like 4
Q9Y4C0,Domain,871,1046,Laminin G-like 5
Q9Y4C0,Domain,1049,1086,EGF-like 3
Q9Y4C0,Domain,1090,1260,Laminin G-like 6
Q9UKN1,Repeat,222,240,1
Q9UKN1,Repeat,471,489,2
Q9UKN1,Repeat,499,517,3
Q9UKN1,Repeat,662,680,4
Q9UKN1,Repeat,827,845,5
Q9UKN1,Repeat,1159,1177,6
Q9UKN1,Repeat,1466,1484,7
Q9UKN1,Repeat,1633,1651,8
Q9UKN1,Repeat,1717,1735,9
Q9UKN1,Repeat,1882,1900,10
Q9UKN1,Repeat,1910,1928,11
Q9UKN1,Repeat,2075,2093,12
Q9UKN1,Repeat,2242,2260,13
Q9UKN1,Repeat,2549,2567,14
Q9UKN1,Repeat,2716,2734,15
Q9UKN1,Repeat,3023,3041,16
Q9UKN1,Repeat,3190,3208,17
Q9UKN1,Repeat,3274,3292,18
Q9UKN1,Repeat,3439,3457,19
Q9UKN1,Repeat,3467,3485,20
Q9UKN1,Repeat,3632,3650,21
Q9UKN1,Repeat,3799,3817,22
Q9UKN1,Repeat,4106,4124,23
Q9UKN1,Repeat,4273,4291,24
Q9UKN1,Repeat,4522,4540,25
Q9UKN1,Repeat,4550,4568,26
Q9UKN1,Repeat,4715,4733,27
Q9UKN1,Repeat,4743,4761,28
Q9UKN1,Domain,5116,5154,EGF-like
Q9UKN1,Domain,5168,5275,SEA
Q9Y5H2,Domain,30,134,Cadherin 1
Q9Y5H2,Domain,135,243,Cadherin 2
Q9Y5H2,Domain,244,348,Cadherin 3
Q9Y5H2,Domain,349,453,Cadherin 4
Q9Y5H2,Domain,454,563,Cadherin 5
Q9Y5H2,Domain,571,677,Cadherin 6
Q9Y5H9,Domain,30,133,Cadherin 1
Q9Y5H9,Domain,157,242,Cadherin 2
Q9Y5H9,Domain,243,350,Cadherin 3
Q9Y5H9,Domain,351,455,Cadherin 4
Q9Y5H9,Domain,456,565,Cadherin 5
Q9Y5H9,Domain,588,678,Cadherin 6
Q9Y5H9,Repeat,734,737,PXXP 1
Q9Y5H9,Repeat,797,800,PXXP 2
Q9Y5H9,Repeat,830,833,PXXP 3
Q9Y5H9,Repeat,871,874,PXXP 4
Q9Y5H9,Repeat,889,892,PXXP 5
Q9UN71,Domain,31,133,Cadherin 1
Q9UN71,Domain,134,242,Cadherin 2
Q9UN71,Domain,243,345,Cadherin 3
Q9UN71,Domain,346,450,Cadherin 4
Q9UN71,Domain,451,560,Cadherin 5
Q9UN71,Domain,568,673,Cadherin 6
Q9UBN6,Repeat,58,97,TNFR-Cys 1
Q9UBN6,Repeat,98,139,TNFR-Cys 2
Q9UBN6,Repeat,140,180,TNFR-Cys 3
Q9UBN6,Domain,340,366,Death
A6NMB1,Domain,19,122,Ig-like V-type
A6NMB1,Domain,147,232,Ig-like C2-type 1
A6NMB1,Domain,238,322,Ig-like C2-type 2
A6NMB1,Domain,327,424,Ig-like C2-type 3
P10586,Domain,33,123,Ig-like C2-type 1
P10586,Domain,135,224,Ig-like C2-type 2
P10586,Domain,232,314,Ig-like C2-type 3
P10586,Domain,321,411,Fibronectin type-III 1
P10586,Domain,416,510,Fibronectin type-III 2
P10586,Domain,514,604,Fibronectin type-III 3
P10586,Domain,609,706,Fibronectin type-III 4
P10586,Domain,711,819,Fibronectin type-III 5
P10586,Domain,820,914,Fibronectin type-III 6
P10586,Domain,918,1010,Fibronectin type-III 7
P10586,Domain,1014,1098,Fibronectin type-III 8
P10586,Domain,1352,1607,Tyrosine-protein phosphatase 1
P10586,Domain,1639,1898,Tyrosine-protein phosphatase 2
Q9H3T3,Domain,31,523,Sema
Q53EL9,Domain,355,414,Sushi 1
Q53EL9,Domain,416,527,CUB 1
Q53EL9,Domain,530,591,Sushi 2
Q53EL9,Domain,593,704,CUB 2
Q53EL9,Domain,708,767,Sushi 3
Q53EL9,Domain,769,832,Sushi 4
Q53EL9,Domain,836,897,Sushi 5
